objectname,objectid,rating,numplays,weight,own,fortrade,want,wanttobuy,wanttoplay,prevowned,preordered,wishlist,wishlistpriority,wishlistcomment,comment,conditiontext,haspartslist,wantpartslist,collid,baverage,average,avgweight,rank,numowned,objecttype,originalname,minplayers,maxplayers,playingtime,maxplaytime,minplaytime,yearpublished,bggrecplayers,bggbestplayers,bggrecagerange,bgglanguagedependence,publisherid,imageid,year,language,other,itemtype,barcode,version_publishers,version_languages,version_yearpublished,version_nickname
"Kütyük","246192","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535424","7.07468","7.36501","2.0476","413","18290","thing","Gizmos","2","4","50","50","40","2018","2,3,4","3","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Kwatro","119632","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","73946052","5.77532","6.14583","1.9","4985","6224","thing","IOTA","2","4","30","30","30","2012","2,3,4","3","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Lajka","325242","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908479","0","6.35","1","0","19","thing","Lajka","2","4","30","30","15","2020","","","","No necessary in-game text","","","","","","standalone","","","","",""
"Lapzárta","352574","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132158125","6.59893","7.31854","2.0946","1073","8868","thing","Fit to Print","1","6","30","30","15","2024","1,2,3,4,5,6","4","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","Gém Klub Kft.","Hungarian","2024","Hungarian edition"
"Last Message","331059","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908615","5.87436","6.62983","1.0769","3975","2542","thing","Last Message","3","8","15","15","15","2021","3,4,5","4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Left Right Dilemma","370235","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204117","5.54685","5.95563","1","13372","649","thing","Left Right Dilemma","3","6","30","30","30","2022","3,4,5,6","4,5,6","18+","","","","","","","standalone","","","","",""
"Légy résen!","158392","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535455","5.69497","6.1195","1.234","6255","2691","thing","Stay Away!","4","12","60","60","15","2014","5,6,7,8,9,10,11","6,7,8","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Lélekpillangó","290000","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535459","0","4.81818","1","0","23","thing","Lélekpillangó","2","6","60","60","15","2013","","","","","","","","","","standalone","","","","",""
"Lemming","153004","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441052","5.69725","6.58804","1.4091","6205","593","thing","Lemminge: Wer Springt Zuerst?","2","5","30","30","30","2014","2,3,4,5","4,5","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Leo","191538","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535461","5.93868","6.68131","1.1429","3502","2470","thing","Leo","2","5","30","30","30","2016","2,3,4,5","5","5+","No necessary in-game text","","","","","","standalone","","","","",""
"Lépten-nyomon: Amszterdam","246297","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535465","5.99478","6.567","1.3","3143","4966","thing","Shadows: Amsterdam","2","8","20","20","20","2018","2,4,5,6,8","6","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Lighthouse Run","158971","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535476","5.61474","6.53303","1.3333","8490","483","thing","Lighthouse Run","2","4","25","25","20","2018","2,3,4","4","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Ligretto","943","0","0","0","0","0","0","0","0","0","0","0","3","","","","","","85441078","5.91936","6.18887","1.1683","3641","11727","thing","Ligretto","2","4","10","10","10","1988","3,4","4","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Ligretto Dice","55835","0","0","0","0","0","0","0","0","0","0","0","3","","","","","","85441070","5.54962","5.79942","1.04","12983","925","thing","Ligretto Dice","2","4","20","20","20","2009","2,3,4","4","5+","No necessary in-game text","","","","","","standalone","","","","",""
"Living Forest","328479","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95907839","6.79712","7.23309","2.2125","741","12905","thing","Living Forest","1","4","40","40","40","2021","2,3,4","3","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Llamaland","330038","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204415","6.43176","7.27554","2.0303","1467","5370","thing","Llamaland","2","4","45","45","45","2021","2,3,4","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Llamasters: The Party Game","337998","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204422","5.50456","8.12245","1.7895","23668","92","thing","Llamasters: The Party Game","2","5","30","30","10","2021","2,3,4,5","4,5","8+","","","","","","","standalone","","","","",""
"Lost Ruins of Arnak: Expedition Leaders","341254","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204100","7.99128","8.69964","3.1058","0","32959","thing","Lost Ruins of Arnak: Expedition Leaders","1","4","120","120","30","2021","1,2,3,4","3","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","expansion","","","","",""
"LUNA Capital","323613","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","105100402","6.19118","7.07641","2.2353","2227","4952","thing","LUNA Capital","1","4","45","45","45","2021","1,2,3,4","2","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Lupos","301099","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441084","5.536","6.41848","1.25","15027","361","thing","Lupos","1","5","30","30","30","2020","1,2,3,4","1,2","5+","No necessary in-game text","","","","","","standalone","","","","",""
"Luxor","245643","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535481","6.64443","7.19957","1.9054","1000","6675","thing","Luxor","2","4","45","45","45","2018","2,3,4","3,4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Macskák szigete","281259","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441092","7.38343","7.63072","2.355","184","42001","thing","The Isle of Cats","1","4","90","90","60","2019","1,2,3,4","3","8+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Magic Maze","209778","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535494","6.78059","6.94052","1.7488","770","37158","thing","Magic Maze","1","8","15","15","15","2017","2,3,4,5,6","4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Mágikus erdő","383405","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132158228","0","6.66667","2","0","14","thing","Mágikus erdő","2","4","30","30","30","2022","3,4","4","","","","","","","","standalone","","Pagony játék","Hungarian","2022","Hungarian edition"
"Mágikus tekercsek","198455","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441102","5.64163","6.53896","1.625","7552","801","thing","Mystic ScROLLS","2","4","15","15","15","2017","2,3,4","2","6+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Magyar népmesék: A társasjáték","217095","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535500","5.51314","6.45585","2.4286","20966","170","thing","Magyar népmesék: A társasjáték","2","6","45","45","25","2015","3,4,5,6","3","5–10","","","","","","","standalone","","","","",""
"Mandala","264241","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204430","6.9584","7.45214","1.78","543","11363","thing","Mandala","2","2","20","20","20","2019","2","2","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Mandala Stones","317504","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908535","6.13292","6.84308","1.8308","2460","5368","thing","Mandala Stones","2","4","30","30","30","2021","2,3,4","2","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Marabunta","403265","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132158287","6.18326","7.46065","2.1818","2252","2980","thing","Marabunta","2","2","30","30","30","2024","2","2","8+","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.","Hungarian","2024","Hungarian edition"
"Marco Polo Kereskedő: Világutazó játék","171623","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535510","7.54998","7.7678","3.1784","113","27679","thing","The Voyages of Marco Polo","2","4","100","100","40","2015","2,3,4","4","12+","No necessary in-game text","","","","","","standalone","","","","",""
"Mariposas","297978","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441113","6.36146","6.75581","2.2025","1646","11920","thing","Mariposas","2","5","75","75","45","2020","2,3,4,5","3,4","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"A Mars terraformálása: Kockajáték","296108","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132149297","6.60008","7.32008","2.4098","1071","9318","thing","Terraforming Mars: The Dice Game","1","4","45","45","45","2023","1,2,3,4","2","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","Reflexshop","Hungarian","2023","Hungarian edition"
"Marvel Zombies: A Zombicide Game","351817","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132158766","6.69372","7.94128","2.4098","909","8136","thing","Marvel Zombies: A Zombicide Game","1","6","60","60","60","2023","1,2,3,4,5,6","2,4","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Második esély","265683","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","73945908","6.05102","6.65256","1.1489","2853","4008","thing","Second Chance","1","6","15","15","10","2019","1,2,3,4,5,6","2,3,4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Match Madness","204498","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132158787","5.6118","6.2569","1.0714","8641","1211","thing","Match Madness","1","4","20","20","10","2018","1,2,3,4","2,3","6+","No necessary in-game text","","","","","","standalone","","FoxMind; Reflexshop","Hungarian","2018","Hungarian edition"
"Mátyás","261117","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441121","0","5.96111","3","0","52","thing","Mátyás","2","4","120","120","60","2018","2,3,4","3,4","12+","","","","","","","standalone","","","","",""
"Mea Culpa","203624","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908544","5.58561","6.20199","3.0769","9994","509","thing","Mea Culpa","2","4","90","90","90","2016","3,4","4","12+","No necessary in-game text","","","","","","standalone","","","","",""
"Meadow","314491","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95909133","7.3344","7.70871","2.2525","213","24510","thing","Meadow","1","4","90","90","60","2021","1,2,3,4","2","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Meeple Circus","193214","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","73946106","6.58824","7.01551","1.4087","1106","10144","thing","Meeple Circus","2","5","45","45","45","2017","2,3,4,5","4,5","6+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Memoarrr!","230383","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441129","6.21521","6.88571","1.22","2128","5018","thing","Memoarrr!","2","4","20","20","10","2017","2,3,4","4","5+","No necessary in-game text","","","","","","standalone","","","","",""
"Memoir '44","10630","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204437","7.33426","7.53248","2.2735","214","42543","thing","Memoir '44","2","8","60","60","30","2004","2","2","8+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Memorinth","298018","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","73945904","5.49945","5.56063","1.2","25010","292","thing","Memorinth","2","4","30","30","15","2020","2,3,4","2","6–16","","","","","","","standalone","","","","",""
"Menekülés a vulkánszigetről","425428","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132158944","6.45875","7.43015","1.4516","1394","6043","thing","Survive The Island","2","5","45","45","45","2024","2,3,4,5","4","6+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","Zygomatic","Hungarian","2024","Hungarian edition"
"Mercado","244794","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535518","5.72224","6.52606","1.7895","5746","1585","thing","Mercado","2","4","30","30","30","2018","2,3,4","4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Messina 1347","238799","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204446","6.73026","7.50895","3.599","844","6982","thing","Messina 1347","1","4","140","140","60","2021","1,2,3,4","3","12+","No necessary in-game text","","","","","","standalone","","","","",""
"Metro","559","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535522","6.12448","6.36752","1.6845","2499","8610","thing","Metro","2","6","30","30","30","1997","2,3,4,5,6","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Metro X","248861","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441150","6.26339","7.09274","1.7407","1943","3918","thing","Metro X","1","6","20","20","20","2018","1,2,3,4,5,6","1,2","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Micsoda Pech #!?","12942","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535602","6.95392","7.07996","1.1311","544","44765","thing","No Thanks!","3","7","20","20","20","2004","3,4,5,6,7","4,5","8+","No necessary in-game text","","","","","","standalone","","","","",""
"The Mind","244992","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535960","6.60366","6.72799","1.0753","1062","66020","thing","The Mind","2","4","20","20","20","2018","2,3,4","4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"The Mind Extreme","287607","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908893","5.99995","6.89079","1.3421","3114","4226","thing","The Mind Extreme","2","4","20","20","20","2019","2,3,4","4","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Mind MGMT: A paranormális kémkedés „játéka""","284653","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132159055","7.18252","7.81195","2.9184","314","15464","thing","Mind MGMT: The Psychic Espionage “Game.”","1","5","60","60","60","2024","1,2,3,4,5","2,3","12+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","Off the Page Games; Reflexshop","Hungarian","2024","Hungarian edition"
"Mists over Carcassonne","358124","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204204","6.42397","7.29314","2.1455","1486","7333","thing","Mists over Carcassonne","1","5","35","35","35","2022","1,2,3,4","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Mondrian","234137","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132159354","0","6.9152","0","0","74","thing","Mondrian","2","4","120","120","90","2019","","","","","","","","","","standalone","","","","",""
"Monopolis","371057","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204452","5.52038","7.43226","2","18781","44","thing","Monopolis","2","4","60","60","60","2022","","","","","","","","","","standalone","","","","",""
"MONSTER PARK","270271","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441167","5.50043","5.698","1","24775","72","thing","MONSTER PARK","2","4","40","40","20","2019","4","4","4+","","","","","","","standalone","","","","",""
"Morels","122298","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204336","6.6583","6.97757","1.7383","968","18828","thing","Morels","2","2","30","30","30","2012","2","2","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Mr. Jack","21763","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535624","6.77141","6.96211","2.1689","783","25078","thing","Mr. Jack","2","2","30","30","30","2006","2","2","10+","No necessary in-game text","","","","","","standalone","","","","",""
"MS Batory","233094","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441178","5.52462","5.96891","2","17577","278","thing","MS Batory","2","4","60","60","30","2017","2,3,4","2","","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Mu Csacsi","21854","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","73945916","5.59653","6.14615","1.2368","9352","528","thing","Los Mampfos","2","5","20","20","20","2006","2,3,4,5","3,4","5–10","No necessary in-game text","","","","","","standalone","","","","",""
"Műgyűjtők társasága","395375","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132159517","6.58822","7.49159","1.8625","1107","5999","thing","Art Society","2","4","60","60","30","2024","2,3,4","4","10+","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.","Hungarian","2024","Hungarian edition"
"Múlt-Kor: A kocka el van vetve","291732","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","73945944","0","7.46154","1.6667","0","28","thing","Múlt-Kor: A kocka el van vetve","3","6","60","60","30","2019","","","","Unplayable in another language","","","","","","standalone","","","","",""
"Munchkin","1927","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535619","5.69226","5.87425","1.8161","6311","100351","thing","Munchkin","3","6","120","120","60","2001","3,4,5,6","4","10+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Múzsa: Sugallatok","252776","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535612","5.69091","6.88398","1.125","6329","1187","thing","Muse: Awakenings","2","12","30","30","30","2018","4,5,6,7,8","6","8+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"My First Matching Game","33058","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95907600","0","5","0","0","5","thing","My First Matching Game","1","4","15","15","15","1995","","","","","","","","","","standalone","","","","",""
"My Forest","268184","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95907608","0","6.25","0","0","10","thing","My Forest","2","4","20","20","20","2016","","","","","","","","","","standalone","","","","",""
"Mysterium","181304","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535616","7.0552","7.19758","1.8893","435","81221","thing","Mysterium","2","7","42","42","42","2015","3,4,5,6,7","5,6","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Mysterium Park","301767","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908559","6.51704","7.01384","1.4375","1254","14335","thing","Mysterium Park","2","6","45","45","30","2020","2,3,4,5,6","4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Nagyon T-Rex!","289018","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441193","5.52409","5.69419","1","17710","2701","thing","On a Scale of One to T-Rex","2","8","15","15","15","2019","4,5,6,7,8","6","6+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Navoria felfedezői","371932","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132311578","6.39035","7.53061","2.2436","1576","4127","thing","Explorers of Navoria","2","4","80","80","40","2024","2,3,4","3","10+","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.","Hungarian","2024","Hungarian edition"
"Nekojima","359029","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132159605","6.22935","7.1813","1.0889","2076","4106","thing","Nekojima","1","5","30","30","15","2024","2,3,4,5","2","6+","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.","Hungarian","2024","Hungarian edition"
"Nem én voltam!","241491","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535631","5.90177","6.56435","1.025","3775","3766","thing","Who Did It?","3","6","15","15","15","2018","3,4,5,6","4,5","5+","No necessary in-game text","","","","","","standalone","","","","",""
"New York Királya","160499","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535640","6.66003","6.86441","1.8717","965","27126","thing","King of New York","2","6","40","40","40","2014","3,4,5,6","4","8+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"New York Zoo","300877","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908605","6.6997","7.01512","1.9538","901","18013","thing","New York Zoo","1","5","60","60","30","2020","1,2,3,4","3","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Niagara","13308","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535647","6.23102","6.456","1.8346","2063","11495","thing","Niagara","3","5","45","45","30","2004","3,4,5","4,5","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Nidavellir","293014","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441201","7.2696","7.55831","2.1152","251","20268","thing","Nidavellir","2","5","45","45","45","2020","2,3,4,5","3","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Northgard: Uncharted Lands","274124","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","108077135","6.51949","7.58779","2.7549","1248","4551","thing","Northgard: Uncharted Lands","2","5","90","90","45","2022","2,3,4,5","4","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Nottingham bírája","157969","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535656","6.91372","7.05072","1.6603","597","56275","thing","Sheriff of Nottingham","3","5","60","60","60","2014","3,4,5","5","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Nottingham bírája: Vidám fiúk","226065","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441208","6.3921","7.52124","2","0","9304","thing","Sheriff of Nottingham: Merry Men","3","6","60","0","60","2017","3,4,5,6","5","8+","Moderate in-game text - needs crib sheet or paste ups","","","","","","expansion","","","","",""
"Nova Luna","284435","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441215","6.89354","7.26171","1.8773","619","14274","thing","Nova Luna","1","4","60","60","30","2019","1,2,3,4","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Nyet!","1107","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535634","6.22992","6.78649","1.8932","2068","4950","thing","Nyet!","2","5","60","60","60","1997","3,4,5","4","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Oceans","232414","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204480","6.90145","7.40378","2.8494","611","13643","thing","Oceans","2","4","90","90","60","2020","2,3,4","3","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Offbeat","238529","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441220","0","5.45455","0","0","30","thing","Offbeat","2","4","20","20","10","2017","","","","","","","","","","standalone","","","","",""
"OK Boomer!","313463","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132160024","5.46336","4.64592","1","28759","417","thing","OK Boomer!","2","8","60","60","30","2020","4,6,8","4,6","16+","","","","","","","standalone","","","","",""
"Old London Bridge","354273","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908618","5.87106","7.14467","1.8966","4012","1117","thing","Old London Bridge","2","4","45","45","45","2022","2,3,4","4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Oltréé","293835","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204486","6.42814","7.46118","2.2371","1478","5148","thing","Oltréé","2","4","60","60","60","2021","1,2,3,4","2","8+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"OMFG!","318978","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132160043","0","5.25652","1","0","59","thing","OMFG!","3","8","60","60","30","2020","4,5,6,7","5,6","18+","","","","","","","standalone","","","","",""
"Onitama","160477","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535662","7.14349","7.34183","1.6588","348","38092","thing","Onitama","2","2","20","20","15","2014","2","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Orbito","383733","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132160057","5.59223","6.47663","1.2857","9554","675","thing","Orbito","2","2","10","10","10","2024","2","2","6+","No necessary in-game text","","","","","","standalone","","Reflexshop","Hungarian","2024","Hungarian edition"
"Oriflamme","287084","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908622","6.55114","7.07878","1.6846","1174","8075","thing","Oriflamme","3","5","30","30","15","2019","3,4,5","4","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Ország-Város Betű-Téma","226256","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132160071","5.60479","6.76372","1.2","8947","425","thing","Password Express","2","10","20","20","15","2018","2,3,4,5,6,7,8,9,10","2,4,6,8","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","Granna","Hungarian","2018","Hungarian edition"
"Őrült Lajos király két kastélya között","258036","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535668","6.78994","7.22448","2.1883","755","11501","thing","Between Two Castles of Mad King Ludwig","2","7","60","60","45","2018","3,4,5,6,7","6","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Ősi Jel","100423","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535674","6.77954","6.96732","2.3441","772","43649","thing","Elder Sign","1","8","90","90","90","2011","1,2,3,4","4","12+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Othello","2389","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441244","5.95351","6.15317","2.0717","3401","15797","thing","Othello","2","2","30","30","30","1883","2","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Paint the Roses","253759","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","105100471","6.39362","7.17427","2.4528","1565","4792","thing","Paint the Roses","2","5","70","70","50","2022","2,3,4,5","4","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Pandemic","30549","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535680","7.41057","7.5193","2.3952","165","220198","thing","Pandemic","2","4","45","45","45","2008","1,2,3,4","4","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Pandemic: On the Brink","40849","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908657","7.70037","8.03061","2.6531","0","53279","thing","Pandemic: On the Brink","2","5","45","45","45","2009","1,2,3,4,5","4","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","expansion","","","","",""
"Pandemic: Rapid Response","280789","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908652","6.0763","6.55335","2.125","2719","9362","thing","Pandemic: Rapid Response","2","4","20","20","20","2019","2,3,4","2","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Panic Mansion","232045","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535681","5.68621","6.12774","1.4167","6450","2303","thing","Shaky Manor","2","4","20","20","10","2017","2,3,4","4","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Paper Dungeons: A Dungeon Scrawler Game","291962","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204504","6.43","7.12476","2.1233","1473","7834","thing","Paper Dungeons: A Dungeon Scrawler Game","1","8","30","30","30","2020","1,2,3,4,5,6","3","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Parfum","172546","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535689","5.89768","6.47536","2.1026","3809","3552","thing","Parfum","2","4","45","45","45","2015","2,3,4","3,4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Paris: La Cité de la Lumière","276498","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908672","6.70427","7.23522","2.0136","891","12663","thing","Paris: La Cité de la Lumière","2","2","30","30","30","2019","2","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Pass the Bomb: Chain Reaction","295124","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908895","0","5.22727","1","0","36","thing","Pass the Bomb: Chain Reaction","3","12","15","15","15","2019","","","","","","","","","","standalone","","","","",""
"Pass the Bomb: Party Edition","63052","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908908","5.5594","5.99097","1.0833","11957","1013","thing","Pass the Bomb: Party Edition","2","12","25","25","25","2007","4,5,6,7,8,9,10,11,12","7,8,9,10","10+","Unplayable in another language","","","","","","standalone","","","","",""
"Patchwork","163412","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441265","7.47584","7.58286","1.5994","141","118660","thing","Patchwork","2","2","30","30","15","2014","2","2","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Pencil Nose!","268839","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204508","5.49475","5.24722","1","26083","108","thing","Pencil Nose!","4","20","30","30","20","2018","","","8","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
